LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,TotRmsAbvGrd,YrSold,SalePrice,LotArea_scaled,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
9549,24.0,1Story,7.0,4.0,1995,Hip,CompShg,6,2006,270000,0.03855663838837084,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
14587,21.0,1Story,8.0,4.0,2008,Gable,CompShg,6,2008,264132,0.06210474654700974,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
10421,14.0,2Story,6.0,4.0,1988,Gable,CompShg,7,2010,196500,0.04263245226576924,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12508,11.0,1.5Fin,5.0,6.0,1940,Gable,CompShg,7,2008,160000,0.05238729580032251,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9100,5.0,1Story,6.0,4.0,2004,Hip,CompShg,8,2006,216837,0.03645796816938933,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
53504,22.0,2Story,7.0,4.0,2003,Hip,CompShg,12,2010,538000,0.24400663721984622,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
7252,19.0,SFoyer,4.0,4.0,1982,Hip,CompShg,5,2009,134900,0.027820234172334007,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8877,7.0,1Story,3.0,4.0,1951,Gable,CompShg,6,2006,102000,0.035415644207623456,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7819,7.0,SLvl,5.0,4.0,1976,Gable,CompShg,6,2010,107000,0.03047044801233962,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
10150,12.0,1Story,4.0,4.0,1958,Gable,CompShg,5,2007,114500,0.04136577157680712,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
14226,16.0,1Story,7.0,4.0,2006,Hip,CompShg,9,2007,395000,0.060417396994554666,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
4500,11.0,1Story,5.0,4.0,1998,Hip,CompShg,5,2009,162000,0.014957115146416133,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
11210,5.0,1Story,6.0,4.0,2005,Gable,CompShg,7,2006,221500,0.04632031596905747,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
13350,19.0,1Story,4.0,4.0,1974,Hip,CompShg,5,2006,142500,0.056322886723223255,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8400,20.0,1Story,4.0,4.0,1977,Gable,CompShg,10,2007,144000,0.0331860992311108,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
10530,11.0,SFoyer,5.0,4.0,1977,Gable,CompShg,4,2006,135000,0.043141929000444036,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7875,8.0,1Story,6.0,4.0,1995,Gable,CompShg,6,2007,176000,0.030732197527401903,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7153,20.0,2Story,5.0,4.0,1992,Gable,CompShg,7,2006,175900,0.027357498422491758,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
16285,5.0,1Story,6.0,4.0,2001,Gable,CompShg,6,2009,187100,0.0700413657715768,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
9101,11.0,SFoyer,4.0,5.0,1978,Gable,CompShg,4,2009,165500,0.03646264226787258,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6300,17.0,2.5Unf,5.0,5.0,1914,Gable,CompShg,9,2008,128000,0.02337049241627521,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
9790,14.0,1Story,5.0,4.0,1967,Gable,CompShg,7,2009,161500,0.039683096122835305,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
10800,17.0,1.5Fin,4.0,5.0,1915,Gable,CompShg,7,2010,139000,0.0444039355909229,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10142,20.0,2Story,6.0,4.0,2004,Gable,CompShg,8,2010,233000,0.04132837878894108,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6000,17.0,1Story,3.0,6.0,1954,Gable,CompShg,4,2008,107900,0.0219682628712987,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
12205,4.0,2Story,5.0,7.0,1966,Gable,CompShg,9,2007,187500,0.05097104395989623,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
3182,0.0,1Story,6.0,4.0,2005,Gable,CompShg,5,2009,160200,0.008796653345485989,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11333,11.0,SLvl,5.0,4.0,1976,Gable,CompShg,5,2007,146800,0.04689523008249784,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9920,15.0,2Story,6.0,4.0,1996,Gable,CompShg,8,2007,269790,0.040290728925658464,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9158,21.0,1Story,7.0,4.0,2007,Gable,CompShg,7,2007,225000,0.03672906588141812,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
10832,8.0,2Story,6.0,4.0,1994,Gable,CompShg,7,2008,194500,0.04455350674238706,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8400,20.0,2Story,5.0,5.0,1980,Gable,CompShg,7,2010,171000,0.0331860992311108,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8197,19.0,1Story,5.0,4.0,1977,Gable,CompShg,7,2007,143500,0.032237257239010025,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7677,12.0,1Story,4.0,4.0,1953,Gable,CompShg,4,2008,110000,0.029806726027717403,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
13518,16.0,2Story,8.0,4.0,2008,Hip,CompShg,11,2009,485000,0.0571081352684101,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
7200,18.0,1.5Fin,4.0,6.0,1937,Gable,CompShg,7,2007,175000,0.027577181051204748,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12798,4.0,2Story,5.0,4.0,1997,Gable,CompShg,8,2008,200000,0.05374278436046647,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
4800,9.0,1Story,3.0,6.0,1916,Gable,CompShg,5,2007,109900,0.016359344691392646,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
8199,5.0,2Story,6.0,4.0,2005,Gable,CompShg,7,2008,189000,0.03224660543597654,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13891,16.0,2Story,8.0,4.0,2008,Hip,CompShg,12,2009,582933,0.05885157400266423,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
9000,12.0,1Story,4.0,4.0,1954,Gable,CompShg,5,2006,118000,0.03599055832106382,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
12274,21.0,1Story,6.0,4.0,2008,Gable,CompShg,6,2008,227680,0.05129355675524083,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
9750,12.0,SLvl,4.0,4.0,1967,Gable,CompShg,6,2006,135500,0.0394961321835051,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
21384,3.0,2Story,4.0,5.0,1923,Gable,CompShg,6,2009,223500,0.09387459393769426,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13400,12.0,SLvl,4.0,4.0,1966,Gable,CompShg,6,2006,159950,0.056556591647386,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8100,17.0,2.5Unf,4.0,4.0,1898,Hip,CompShg,11,2009,106000,0.03178386968613429,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10140,14.0,1Story,5.0,5.0,1974,Hip,CompShg,5,2006,181000,0.04131903059197457,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
4438,5.0,1Story,5.0,4.0,2004,Gable,CompShg,4,2008,144500,0.014667321040454321,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
8712,9.0,1Story,4.0,4.0,1952,Hip,CompShg,4,2010,55993,0.03464441795788637,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
9750,12.0,1Story,5.0,5.0,1958,Gable,CompShg,7,2007,157900,0.0394961321835051,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8248,7.0,1.5Fin,4.0,6.0,1918,Gable,CompShg,7,2006,116000,0.03247563626165603,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12137,5.0,1Story,6.0,4.0,1998,Gable,CompShg,6,2010,224900,0.05065320526303489,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
11425,12.0,1Story,4.0,5.0,1954,Gable,CompShg,4,2006,137000,0.0473252471429573,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
13265,11.0,1Story,7.0,4.0,2002,Hip,CompShg,7,2008,271000,0.055925588352146574,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8816,4.0,SLvl,5.0,6.0,1971,Gable,CompShg,6,2010,155000,0.0351305242001449,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
6371,16.0,1Story,6.0,4.0,2009,Gable,CompShg,6,2010,224000,0.023702353408586316,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
7226,5.0,2Story,6.0,4.0,2003,Gable,CompShg,6,2008,183000,0.02769870761176938,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6000,17.0,1Story,3.0,3.0,1953,Gable,CompShg,4,2009,93000,0.0219682628712987,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
12394,8.0,2Story,6.0,4.0,2003,Gable,CompShg,7,2007,225000,0.05185444857323144,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
9900,18.0,1.5Fin,5.0,6.0,1940,Gable,CompShg,7,2009,139500,0.04019724695599336,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11216,21.0,1Story,7.0,4.0,2006,Gable,CompShg,7,2006,232600,0.046348360559956996,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
14803,16.0,1Story,9.0,4.0,2007,Hip,CompShg,7,2008,385000,0.06311435181939284,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
6130,3.0,1.5Unf,4.0,5.0,1924,Gable,CompShg,5,2008,109500,0.022575895674121854,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
8529,20.0,1Story,6.0,4.0,2001,Gable,CompShg,6,2009,189000,0.0337890579354507,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
28698,4.0,2Story,4.0,4.0,1967,Flat,Tar&Grv,7,2009,185000,0.12806095024422165,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
2544,21.0,2Story,6.0,4.0,2005,Gable,CompShg,4,2006,147400,0.005814578513169272,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
11900,12.0,1Story,5.0,4.0,1957,Gable,CompShg,6,2008,166000,0.04954544392250344,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
3180,21.0,2Story,6.0,4.0,2005,Gable,CompShg,4,2006,151000,0.008787305148519478,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9548,5.0,2Story,6.0,5.0,2003,Gable,CompShg,7,2010,237000,0.03855196428988759,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10004,12.0,1Story,5.0,5.0,1964,Gable,CompShg,6,2009,167000,0.040683353198251886,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7875,12.0,1Story,4.0,5.0,1961,Gable,CompShg,6,2008,139950,0.030732197527401903,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9600,19.0,1Story,3.0,6.0,1950,Gable,CompShg,4,2010,128000,0.03879501741101685,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8100,17.0,1Story,4.0,5.0,1948,Gable,CompShg,5,2007,153500,0.03178386968613429,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1680,2.0,2Story,5.0,4.0,1973,Gable,CompShg,5,2008,100000,0.001776157423636916,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
9525,5.0,1Story,4.0,5.0,1995,Gable,CompShg,6,2008,144000,0.03844446002477272,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11767,7.0,1.5Fin,4.0,5.0,1946,Gable,CompShg,6,2008,130500,0.04892378882423053,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12155,18.0,2Story,5.0,7.0,1925,Gable,CompShg,7,2008,140000,0.05073733903573348,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
10440,17.0,2Story,4.0,7.0,1904,Gable,CompShg,8,2008,157500,0.042721260136951086,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
9020,12.0,SLvl,5.0,6.0,1966,Gable,CompShg,6,2008,174900,0.036084040290728925,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8000,12.0,1Story,4.0,3.0,1961,Gable,CompShg,10,2007,141000,0.03131645983780878,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12665,17.0,1.5Fin,4.0,7.0,1915,Gable,CompShg,7,2008,153900,0.053121129262193555,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
16647,19.0,SFoyer,4.0,4.0,1975,Gable,CompShg,6,2007,171000,0.07173338942251514,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9317,20.0,2Story,6.0,4.0,1993,Gable,CompShg,7,2009,213000,0.037472247540255674,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
15523,5.0,1Story,4.0,5.0,1972,Gable,CompShg,5,2009,133500,0.06647970272733647,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
45600,4.0,1.5Fin,5.0,7.0,1908,Gable,CompShg,10,2008,240000,0.20706256280819837,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
9600,24.0,SLvl,5.0,6.0,1976,Hip,CompShg,7,2007,187000,0.03879501741101685,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
4435,5.0,1Story,5.0,4.0,2003,Gable,CompShg,3,2007,131500,0.014653298745004557,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
3196,0.0,1Story,7.0,4.0,2003,Gable,CompShg,7,2006,215000,0.00886209072425156,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7128,6.0,2.5Unf,6.0,4.0,1941,Gable,CompShg,7,2007,164000,0.027240645960410384,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12095,12.0,SLvl,5.0,5.0,1964,Gable,CompShg,7,2009,158000,0.05045689312673818,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
17920,19.0,1Story,4.0,3.0,1955,Hip,CompShg,6,2006,170000,0.0776835167916988,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
6897,19.0,1Story,4.0,7.0,1962,Gable,CompShg,6,2010,127000,0.02616092921077847,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10970,5.0,SLvl,5.0,5.0,1978,Gable,CompShg,5,2008,147000,0.045198532333076254,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
8125,8.0,2Story,5.0,4.0,1994,Gable,CompShg,6,2009,174000,0.03190072214821566,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
10400,14.0,1Story,6.0,4.0,1976,Gable,CompShg,6,2009,152000,0.042534296197620884,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
11029,14.0,2Story,5.0,6.0,1968,Gable,CompShg,9,2006,250000,0.0454743041435883,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7642,6.0,1.5Fin,6.0,7.0,1918,Gable,CompShg,7,2007,189950,0.029643132580803477,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11625,19.0,1Story,4.0,3.0,1965,Hip,CompShg,6,2010,131500,0.04826006683960831,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9672,20.0,1Story,5.0,4.0,1984,Hip,CompShg,6,2010,152000,0.03913155250181121,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7931,12.0,1Story,4.0,4.0,1959,Hip,CompShg,6,2009,132500,0.030993947042464186,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8640,21.0,1Story,6.0,4.0,2007,Gable,CompShg,6,2008,250580,0.03430788286709201,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8750,12.0,1Story,4.0,5.0,1970,Gable,CompShg,5,2009,148500,0.03482203370025006,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10656,23.0,1Story,7.0,4.0,2006,Gable,CompShg,6,2007,248900,0.04373086540933417,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6970,19.0,1Story,3.0,4.0,1961,Gable,CompShg,5,2007,129000,0.026502138400056087,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
14762,8.0,2Story,4.0,5.0,1948,Gable,CompShg,7,2006,169000,0.06292271378157938,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
9938,20.0,2Story,6.0,4.0,1993,Gable,CompShg,8,2010,236000,0.04037486269835705,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
6600,12.0,1Story,4.0,4.0,1962,Hip,CompShg,5,2009,109500,0.02477272196125172,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8750,5.0,2Story,5.0,4.0,1998,Gable,CompShg,7,2010,200500,0.03482203370025006,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8892,12.0,1Story,4.0,6.0,1953,Gable,CompShg,5,2008,116000,0.03548575568487228,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12144,12.0,1Story,4.0,6.0,1949,Gable,CompShg,6,2009,133000,0.05068592395241767,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
5720,17.0,1.5Fin,4.0,5.0,1941,Gable,CompShg,5,2009,66500,0.020659515295987287,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
9000,21.0,2Story,7.0,4.0,2007,Gable,CompShg,11,2007,303477,0.03599055832106382,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
25286,11.0,1Story,3.0,4.0,1963,Gable,CompShg,5,2007,132250,0.11211292621935542,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
8834,16.0,2Story,8.0,4.0,2004,Hip,CompShg,10,2009,350000,0.03521465797284348,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11782,19.0,SFoyer,4.0,6.0,1961,Gable,CompShg,6,2010,148000,0.04899390030147935,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7000,5.0,1Story,4.0,7.0,1978,Gable,CompShg,6,2009,136500,0.026642361354553737,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7024,7.0,1Story,4.0,4.0,2005,Gable,CompShg,5,2007,157000,0.026754539718151858,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13758,23.0,1.5Fin,6.0,4.0,1990,Gable,CompShg,7,2007,187500,0.05822991890439131,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9636,8.0,2Story,5.0,4.0,1992,Gable,CompShg,7,2009,178000,0.03896328495641403,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6204,18.0,2.5Fin,3.0,4.0,1912,Gable,CompShg,10,2006,118500,0.022921778961882727,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
7150,12.0,1Story,4.0,4.0,1967,Gable,CompShg,5,2009,100000,0.027343476127041993,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
5119,21.0,1Story,8.0,4.0,1999,Gable,CompShg,5,2008,328900,0.017850382107551004,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
8393,12.0,1Story,4.0,4.0,1959,Gable,CompShg,8,2006,145000,0.03315338054172801,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
16466,7.0,1.5Fin,4.0,6.0,1955,Gable,CompShg,8,2008,135500,0.07088737759704597,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
15865,12.0,1Story,7.0,5.0,1970,Flat,Tar&Grv,8,2007,268000,0.06807824440860968,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
12160,12.0,1Story,5.0,3.0,1953,Hip,CompShg,6,2009,149500,0.050760709528149754,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8064,12.0,1.5Fin,4.0,6.0,1949,Gable,CompShg,6,2007,122900,0.0316156021407371,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11184,19.0,2Story,5.0,4.0,1978,Hip,CompShg,7,2009,172500,0.046198789408492834,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8414,19.0,1Story,5.0,7.0,1963,Hip,CompShg,6,2006,154500,0.03325153660987637,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13284,19.0,1Story,4.0,4.0,1954,Gable,CompShg,6,2008,165000,0.056014396223328426,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7018,20.0,1Story,4.0,4.0,1979,Gable,CompShg,8,2009,118858,0.02672649512725233,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
7056,12.0,2Story,5.0,4.0,1963,Hip,CompShg,8,2008,140000,0.02690411086961602,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8765,9.0,1Story,3.0,5.0,1936,Gable,CompShg,6,2006,106500,0.03489214517749889,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
7018,20.0,2Story,4.0,4.0,1979,Gable,CompShg,12,2009,142953,0.02672649512725233,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
12919,16.0,1Story,8.0,4.0,2009,Hip,CompShg,11,2010,611657,0.05430835027694033,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
6993,19.0,1Story,4.0,6.0,1961,Gable,CompShg,6,2006,135000,0.026609642665170956,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7340,12.0,1Story,3.0,5.0,1971,Gable,CompShg,4,2007,110000,0.028231554838860452,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8712,12.0,1Story,4.0,6.0,1957,Hip,CompShg,5,2009,153000,0.03464441795788637,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7875,8.0,2Story,6.0,4.0,2003,Gable,CompShg,8,2006,180000,0.030732197527401903,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
14859,8.0,1Story,6.0,4.0,2006,Hip,CompShg,7,2006,240000,0.06337610133445512,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6173,19.0,1Story,4.0,5.0,1967,Gable,CompShg,6,2007,125500,0.02277688190890182,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9920,12.0,1Story,4.0,4.0,1954,Gable,CompShg,6,2010,128000,0.040290728925658464,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13501,21.0,1Story,7.0,4.0,2006,Gable,CompShg,8,2007,255000,0.05702867559419477,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11500,6.0,1.5Fin,6.0,6.0,1936,Gable,CompShg,6,2006,250000,0.04767580452920143,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8885,11.0,1Story,4.0,4.0,1983,Gable,CompShg,5,2006,131000,0.0354530369954895,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
12589,8.0,2Story,5.0,4.0,2005,Gable,CompShg,8,2009,174000,0.05276589777746617,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
11600,12.0,2Story,4.0,4.0,1960,Gable,CompShg,12,2010,154300,0.04814321437752693,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9286,5.0,1Story,4.0,6.0,1977,Gable,CompShg,5,2009,143500,0.037327350487274764,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6120,3.0,1Story,4.0,6.0,1925,Gable,CompShg,6,2006,88000,0.022529154689289302,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
6270,6.0,2Story,4.0,5.0,1949,Gable,CompShg,8,2007,145000,0.02323026946177756,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False
3000,21.0,2Story,5.0,4.0,2009,Gable,CompShg,4,2009,173733,0.007945967421533572,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2001,10.0,2Story,3.0,4.0,1970,Gable,CompShg,6,2007,75000,0.0032765430367617844,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
9000,9.0,1Story,1.0,2.0,1949,Gable,CompShg,4,2006,35311,0.03599055832106382,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
17140,7.0,1Story,3.0,5.0,1956,Gable,CompShg,6,2009,135000,0.07403771997475986,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13125,20.0,2Story,6.0,4.0,1991,Gable,CompShg,8,2007,238000,0.05527121456449087,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11029,12.0,1Story,5.0,7.0,1958,Hip,CompShg,6,2008,176500,0.0454743041435883,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8462,20.0,2Story,5.0,4.0,1994,Gable,CompShg,7,2007,201000,0.03347589333707261,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8777,7.0,1.5Fin,4.0,6.0,1900,Gable,CompShg,9,2008,145900,0.03494823435929795,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
10237,8.0,1Story,5.0,4.0,2005,Gable,CompShg,6,2006,169990,0.04177241814485031,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
8012,20.0,1Story,5.0,4.0,1993,Gable,CompShg,5,2008,193000,0.03137254901960784,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
10240,14.0,1Story,5.0,5.0,1980,Gable,CompShg,7,2006,207500,0.041786440440300075,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
15611,14.0,1Story,4.0,5.0,1977,Gable,CompShg,6,2008,175000,0.06689102339386291,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
11999,16.0,2Story,7.0,4.0,2003,Hip,CompShg,10,2007,285000,0.05000817967234569,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9900,14.0,2Story,6.0,4.0,1968,Gable,CompShg,9,2008,176000,0.04019724695599336,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11838,5.0,1Story,7.0,4.0,2001,Hip,CompShg,7,2009,236500,0.04925564981654163,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13006,8.0,2Story,6.0,4.0,1997,Gable,CompShg,8,2006,222000,0.05471499684498352,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8925,23.0,1Story,7.0,4.0,2007,Gable,CompShg,7,2009,201000,0.03564000093481969,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
9100,12.0,1Story,4.0,5.0,1965,Gable,CompShg,5,2009,117500,0.03645796816938933,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11670,21.0,1Story,8.0,4.0,2006,Hip,CompShg,8,2007,320000,0.04847040127135478,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8487,5.0,1Story,6.0,4.0,2004,Gable,CompShg,6,2009,190000,0.033592745799153986,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
